event_id,rate,gmpe
479,2.5725683800849862e-05,ZhaoEtAl2006Asc()
480,2.095882480191792e-05,ZhaoEtAl2006Asc()
481,1.7075244354164773e-05,ZhaoEtAl2006Asc()
482,1.391127472604071e-05,ZhaoEtAl2006Asc()
483,0.00030086171538663413,ZhaoEtAl2006Asc()
484,0.00024511332842334953,ZhaoEtAl2006Asc()
485,0.00019969487873711014,ZhaoEtAl2006Asc()
486,0.0001626922732041458,ZhaoEtAl2006Asc()
487,0.00013254609195650663,ZhaoEtAl2006Asc()
488,0.00010798586894718717,ZhaoEtAl2006Asc()
489,8.797655004498552e-05,ZhaoEtAl2006Asc()
490,7.167487221502349e-05,ZhaoEtAl2006Asc()
491,5.839382545022599e-05,ZhaoEtAl2006Asc()
492,4.757369975466426e-05,ZhaoEtAl2006Asc()
493,3.875849699684657e-05,ZhaoEtAl2006Asc()
494,3.1576713545539404e-05,ZhaoEtAl2006Asc()
495,2.5725683800849862e-05,ZhaoEtAl2006Asc()
496,2.095882480191792e-05,ZhaoEtAl2006Asc()
497,1.7075244354164773e-05,ZhaoEtAl2006Asc()
498,1.391127472604071e-05,ZhaoEtAl2006Asc()
499,0.00030086171538663413,ZhaoEtAl2006Asc()
500,0.00024511332842334953,ZhaoEtAl2006Asc()
501,0.00019969487873711014,ZhaoEtAl2006Asc()
502,0.0001626922732041458,ZhaoEtAl2006Asc()
503,0.00013254609195650663,ZhaoEtAl2006Asc()
504,0.00010798586894718717,ZhaoEtAl2006Asc()
505,8.797655004498552e-05,ZhaoEtAl2006Asc()
506,7.167487221502349e-05,ZhaoEtAl2006Asc()
507,5.839382545022599e-05,ZhaoEtAl2006Asc()
508,4.757369975466426e-05,ZhaoEtAl2006Asc()
509,3.875849699684657e-05,ZhaoEtAl2006Asc()
510,3.1576713545539404e-05,ZhaoEtAl2006Asc()
511,2.5725683800849862e-05,ZhaoEtAl2006Asc()
512,2.095882480191792e-05,ZhaoEtAl2006Asc()
513,1.7075244354164773e-05,ZhaoEtAl2006Asc()
514,1.391127472604071e-05,ZhaoEtAl2006Asc()
515,0.00030086171538663413,ZhaoEtAl2006Asc()
516,0.00024511332842334953,ZhaoEtAl2006Asc()
517,0.00019969487873711014,ZhaoEtAl2006Asc()
518,0.0001626922732041458,ZhaoEtAl2006Asc()
519,0.00013254609195650663,ZhaoEtAl2006Asc()
520,0.00010798586894718717,ZhaoEtAl2006Asc()
521,8.797655004498552e-05,ZhaoEtAl2006Asc()
522,7.167487221502349e-05,ZhaoEtAl2006Asc()
523,5.839382545022599e-05,ZhaoEtAl2006Asc()
524,4.757369975466426e-05,ZhaoEtAl2006Asc()
525,3.875849699684657e-05,ZhaoEtAl2006Asc()
526,3.1576713545539404e-05,ZhaoEtAl2006Asc()
527,2.5725683800849862e-05,ZhaoEtAl2006Asc()
528,2.095882480191792e-05,ZhaoEtAl2006Asc()
529,1.7075244354164773e-05,ZhaoEtAl2006Asc()
530,1.391127472604071e-05,ZhaoEtAl2006Asc()
531,0.00030086171538663413,ZhaoEtAl2006Asc()
532,0.00024511332842334953,ZhaoEtAl2006Asc()
533,0.00019969487873711014,ZhaoEtAl2006Asc()
534,0.0001626922732041458,ZhaoEtAl2006Asc()
535,0.00013254609195650663,ZhaoEtAl2006Asc()
536,0.00010798586894718717,ZhaoEtAl2006Asc()
537,8.797655004498552e-05,ZhaoEtAl2006Asc()
538,7.167487221502349e-05,ZhaoEtAl2006Asc()
539,5.839382545022599e-05,ZhaoEtAl2006Asc()
540,4.757369975466426e-05,ZhaoEtAl2006Asc()
541,3.875849699684657e-05,ZhaoEtAl2006Asc()
542,3.1576713545539404e-05,ZhaoEtAl2006Asc()
543,2.5725683800849862e-05,ZhaoEtAl2006Asc()
544,2.095882480191792e-05,ZhaoEtAl2006Asc()
545,1.7075244354164773e-05,ZhaoEtAl2006Asc()
546,1.391127472604071e-05,ZhaoEtAl2006Asc()
547,0.00010798586894718717,ZhaoEtAl2006Asc()
548,8.797655004498552e-05,ZhaoEtAl2006Asc()
549,7.167487221502349e-05,ZhaoEtAl2006Asc()
550,5.839382545022599e-05,ZhaoEtAl2006Asc()
551,4.757369975466426e-05,ZhaoEtAl2006Asc()
552,3.875849699684657e-05,ZhaoEtAl2006Asc()
553,3.1576713545539404e-05,ZhaoEtAl2006Asc()
554,2.5725683800849862e-05,ZhaoEtAl2006Asc()
555,2.095882480191792e-05,ZhaoEtAl2006Asc()
556,1.7075244354164773e-05,ZhaoEtAl2006Asc()
557,1.391127472604071e-05,ZhaoEtAl2006Asc()
558,3.875849699684657e-05,ZhaoEtAl2006Asc()
559,3.1576713545539404e-05,ZhaoEtAl2006Asc()
560,2.5725683800849862e-05,ZhaoEtAl2006Asc()
561,2.095882480191792e-05,ZhaoEtAl2006Asc()
562,1.7075244354164773e-05,ZhaoEtAl2006Asc()
563,1.391127472604071e-05,ZhaoEtAl2006Asc()
564,1.316577296716634e-06,ZhaoEtAl2006Asc()
565,1.0800562185910692e-06,ZhaoEtAl2006Asc()
566,8.860257868842166e-07,ZhaoEtAl2006Asc()
567,1.316577296716634e-06,ZhaoEtAl2006Asc()
568,1.0800562185910692e-06,ZhaoEtAl2006Asc()
569,8.860257868842166e-07,ZhaoEtAl2006Asc()
570,1.316577296716634e-06,ZhaoEtAl2006Asc()
571,1.0800562185910692e-06,ZhaoEtAl2006Asc()
572,8.860257868842166e-07,ZhaoEtAl2006Asc()
573,1.316577296716634e-06,ZhaoEtAl2006Asc()
574,1.0800562185910692e-06,ZhaoEtAl2006Asc()
575,8.860257868842166e-07,ZhaoEtAl2006Asc()
576,1.316577296716634e-06,ZhaoEtAl2006Asc()
577,1.0800562185910692e-06,ZhaoEtAl2006Asc()
578,8.860257868842166e-07,ZhaoEtAl2006Asc()
579,3.543613616172858e-06,ZhaoEtAl2006Asc()
580,2.9070089025355444e-06,ZhaoEtAl2006Asc()
581,2.3847692425755674e-06,ZhaoEtAl2006Asc()
582,1.9563491310171213e-06,ZhaoEtAl2006Asc()
583,1.604894030878209e-06,ZhaoEtAl2006Asc()
584,1.316577296716634e-06,ZhaoEtAl2006Asc()
585,1.0800562185910692e-06,ZhaoEtAl2006Asc()
586,8.860257868842166e-07,ZhaoEtAl2006Asc()
587,1.316577296716634e-06,ZhaoEtAl2006Asc()
588,1.0800562185910692e-06,ZhaoEtAl2006Asc()
589,8.860257868842166e-07,ZhaoEtAl2006Asc()
590,1.316577296716634e-06,ZhaoEtAl2006Asc()
591,1.0800562185910692e-06,ZhaoEtAl2006Asc()
592,8.860257868842166e-07,ZhaoEtAl2006Asc()
593,1.316577296716634e-06,ZhaoEtAl2006Asc()
594,1.0800562185910692e-06,ZhaoEtAl2006Asc()
595,8.860257868842166e-07,ZhaoEtAl2006Asc()
596,3.543613616172858e-06,ZhaoEtAl2006Asc()
597,2.9070089025355444e-06,ZhaoEtAl2006Asc()
598,2.3847692425755674e-06,ZhaoEtAl2006Asc()
599,1.9563491310171213e-06,ZhaoEtAl2006Asc()
600,1.604894030878209e-06,ZhaoEtAl2006Asc()
601,1.316577296716634e-06,ZhaoEtAl2006Asc()
602,1.0800562185910692e-06,ZhaoEtAl2006Asc()
603,8.860257868842166e-07,ZhaoEtAl2006Asc()
604,1.316577296716634e-06,ZhaoEtAl2006Asc()
605,1.0800562185910692e-06,ZhaoEtAl2006Asc()
606,8.860257868842166e-07,ZhaoEtAl2006Asc()
607,1.316577296716634e-06,ZhaoEtAl2006Asc()
608,1.0800562185910692e-06,ZhaoEtAl2006Asc()
609,8.860257868842166e-07,ZhaoEtAl2006Asc()
610,1.316577296716634e-06,ZhaoEtAl2006Asc()
611,1.0800562185910692e-06,ZhaoEtAl2006Asc()
612,8.860257868842166e-07,ZhaoEtAl2006Asc()
613,1.316577296716634e-06,ZhaoEtAl2006Asc()
614,1.0800562185910692e-06,ZhaoEtAl2006Asc()
615,8.860257868842166e-07,ZhaoEtAl2006Asc()
616,1.316577296716634e-06,ZhaoEtAl2006Asc()
617,1.0800562185910692e-06,ZhaoEtAl2006Asc()
618,8.860257868842166e-07,ZhaoEtAl2006Asc()
619,1.316577296716634e-06,ZhaoEtAl2006Asc()
620,1.0800562185910692e-06,ZhaoEtAl2006Asc()
621,8.860257868842166e-07,ZhaoEtAl2006Asc()
622,1.316577296716634e-06,ZhaoEtAl2006Asc()
623,1.0800562185910692e-06,ZhaoEtAl2006Asc()
624,8.860257868842166e-07,ZhaoEtAl2006Asc()
625,1.316577296716634e-06,ZhaoEtAl2006Asc()
626,1.0800562185910692e-06,ZhaoEtAl2006Asc()
627,8.860257868842166e-07,ZhaoEtAl2006Asc()
628,5.244597832069503e-06,ZhaoEtAl2006Asc()
629,5.244597832069503e-06,ZhaoEtAl2006Asc()
630,2.0403853240141434e-05,ZhaoEtAl2006Asc()
631,1.554934827795079e-05,ZhaoEtAl2006Asc()
632,1.1849831942201105e-05,ZhaoEtAl2006Asc()
633,9.030508195480194e-06,ZhaoEtAl2006Asc()
634,6.881960745637821e-06,ZhaoEtAl2006Asc()
635,5.244597832069503e-06,ZhaoEtAl2006Asc()
636,5.244597832069503e-06,ZhaoEtAl2006Asc()
637,5.244597832069503e-06,ZhaoEtAl2006Asc()
638,7.938020042252806e-05,ZhaoEtAl2006Asc()
639,6.0493984553619105e-05,ZhaoEtAl2006Asc()
640,4.610119586111497e-05,ZhaoEtAl2006Asc()
641,3.513275370282585e-05,ZhaoEtAl2006Asc()
642,2.6773934161316196e-05,ZhaoEtAl2006Asc()
643,2.0403853240141434e-05,ZhaoEtAl2006Asc()
644,1.554934827795079e-05,ZhaoEtAl2006Asc()
645,1.1849831942201105e-05,ZhaoEtAl2006Asc()
646,9.030508195480194e-06,ZhaoEtAl2006Asc()
647,6.881960745637821e-06,ZhaoEtAl2006Asc()
648,5.244597832069503e-06,ZhaoEtAl2006Asc()
649,7.938020042252806e-05,ZhaoEtAl2006Asc()
650,6.0493984553619105e-05,ZhaoEtAl2006Asc()
651,4.610119586111497e-05,ZhaoEtAl2006Asc()
652,3.513275370282585e-05,ZhaoEtAl2006Asc()
653,2.6773934161316196e-05,ZhaoEtAl2006Asc()
654,2.0403853240141434e-05,ZhaoEtAl2006Asc()
655,1.554934827795079e-05,ZhaoEtAl2006Asc()
656,1.1849831942201105e-05,ZhaoEtAl2006Asc()
657,9.030508195480194e-06,ZhaoEtAl2006Asc()
658,6.881960745637821e-06,ZhaoEtAl2006Asc()
659,5.244597832069503e-06,ZhaoEtAl2006Asc()
660,7.938020042252806e-05,ZhaoEtAl2006Asc()
661,6.0493984553619105e-05,ZhaoEtAl2006Asc()
662,4.610119586111497e-05,ZhaoEtAl2006Asc()
663,3.513275370282585e-05,ZhaoEtAl2006Asc()
664,2.6773934161316196e-05,ZhaoEtAl2006Asc()
665,2.0403853240141434e-05,ZhaoEtAl2006Asc()
666,1.554934827795079e-05,ZhaoEtAl2006Asc()
667,1.1849831942201105e-05,ZhaoEtAl2006Asc()
668,9.030508195480194e-06,ZhaoEtAl2006Asc()
669,6.881960745637821e-06,ZhaoEtAl2006Asc()
670,5.244597832069503e-06,ZhaoEtAl2006Asc()
671,7.938020042252806e-05,ZhaoEtAl2006Asc()
672,6.0493984553619105e-05,ZhaoEtAl2006Asc()
673,4.610119586111497e-05,ZhaoEtAl2006Asc()
674,3.513275370282585e-05,ZhaoEtAl2006Asc()
675,2.6773934161316196e-05,ZhaoEtAl2006Asc()
676,2.0403853240141434e-05,ZhaoEtAl2006Asc()
677,1.554934827795079e-05,ZhaoEtAl2006Asc()
678,1.1849831942201105e-05,ZhaoEtAl2006Asc()
679,9.030508195480194e-06,ZhaoEtAl2006Asc()
680,6.881960745637821e-06,ZhaoEtAl2006Asc()
681,5.244597832069503e-06,ZhaoEtAl2006Asc()
682,7.938020042252806e-05,ZhaoEtAl2006Asc()
683,6.0493984553619105e-05,ZhaoEtAl2006Asc()
684,4.610119586111497e-05,ZhaoEtAl2006Asc()
685,3.513275370282585e-05,ZhaoEtAl2006Asc()
686,2.6773934161316196e-05,ZhaoEtAl2006Asc()
687,2.0403853240141434e-05,ZhaoEtAl2006Asc()
688,1.554934827795079e-05,ZhaoEtAl2006Asc()
689,1.1849831942201105e-05,ZhaoEtAl2006Asc()
690,9.030508195480194e-06,ZhaoEtAl2006Asc()
691,6.881960745637821e-06,ZhaoEtAl2006Asc()
692,5.244597832069503e-06,ZhaoEtAl2006Asc()
693,2.0403853240141434e-05,ZhaoEtAl2006Asc()
694,1.554934827795079e-05,ZhaoEtAl2006Asc()
695,1.1849831942201105e-05,ZhaoEtAl2006Asc()
696,9.030508195480194e-06,ZhaoEtAl2006Asc()
697,6.881960745637821e-06,ZhaoEtAl2006Asc()
698,5.244597832069503e-06,ZhaoEtAl2006Asc()
699,2.0403853240141434e-05,ZhaoEtAl2006Asc()
700,1.554934827795079e-05,ZhaoEtAl2006Asc()
701,1.1849831942201105e-05,ZhaoEtAl2006Asc()
702,9.030508195480194e-06,ZhaoEtAl2006Asc()
703,6.881960745637821e-06,ZhaoEtAl2006Asc()
704,5.244597832069503e-06,ZhaoEtAl2006Asc()
705,5.244597832069503e-06,ZhaoEtAl2006Asc()
706,5.244597832069503e-06,ZhaoEtAl2006Asc()
707,2.0403853240141434e-05,ZhaoEtAl2006Asc()
708,1.554934827795079e-05,ZhaoEtAl2006Asc()
709,1.1849831942201105e-05,ZhaoEtAl2006Asc()
710,9.030508195480194e-06,ZhaoEtAl2006Asc()
711,6.881960745637821e-06,ZhaoEtAl2006Asc()
712,5.244597832069503e-06,ZhaoEtAl2006Asc()
713,2.0403853240141434e-05,ZhaoEtAl2006Asc()
714,1.554934827795079e-05,ZhaoEtAl2006Asc()
715,1.1849831942201105e-05,ZhaoEtAl2006Asc()
716,9.030508195480194e-06,ZhaoEtAl2006Asc()
717,6.881960745637821e-06,ZhaoEtAl2006Asc()
718,5.244597832069503e-06,ZhaoEtAl2006Asc()
719,2.0403853240141434e-05,ZhaoEtAl2006Asc()
720,1.554934827795079e-05,ZhaoEtAl2006Asc()
721,1.1849831942201105e-05,ZhaoEtAl2006Asc()
722,9.030508195480194e-06,ZhaoEtAl2006Asc()
723,6.881960745637821e-06,ZhaoEtAl2006Asc()
724,5.244597832069503e-06,ZhaoEtAl2006Asc()
725,2.0403853240141434e-05,ZhaoEtAl2006Asc()
726,1.554934827795079e-05,ZhaoEtAl2006Asc()
727,1.1849831942201105e-05,ZhaoEtAl2006Asc()
728,9.030508195480194e-06,ZhaoEtAl2006Asc()
729,6.881960745637821e-06,ZhaoEtAl2006Asc()
730,5.244597832069503e-06,ZhaoEtAl2006Asc()
731,2.0403853240141434e-05,ZhaoEtAl2006Asc()
732,1.554934827795079e-05,ZhaoEtAl2006Asc()
733,1.1849831942201105e-05,ZhaoEtAl2006Asc()
734,9.030508195480194e-06,ZhaoEtAl2006Asc()
735,6.881960745637821e-06,ZhaoEtAl2006Asc()
736,5.244597832069503e-06,ZhaoEtAl2006Asc()
737,5.244597832069503e-06,ZhaoEtAl2006Asc()
738,5.244597832069503e-06,ZhaoEtAl2006Asc()
739,2.0403853240141434e-05,ZhaoEtAl2006Asc()
740,1.554934827795079e-05,ZhaoEtAl2006Asc()
741,1.1849831942201105e-05,ZhaoEtAl2006Asc()
742,9.030508195480194e-06,ZhaoEtAl2006Asc()
743,6.881960745637821e-06,ZhaoEtAl2006Asc()
744,5.244597832069503e-06,ZhaoEtAl2006Asc()
745,2.0403853240141434e-05,ZhaoEtAl2006Asc()
746,1.554934827795079e-05,ZhaoEtAl2006Asc()
747,1.1849831942201105e-05,ZhaoEtAl2006Asc()
748,9.030508195480194e-06,ZhaoEtAl2006Asc()
749,6.881960745637821e-06,ZhaoEtAl2006Asc()
750,5.244597832069503e-06,ZhaoEtAl2006Asc()
751,2.0403853240141434e-05,ZhaoEtAl2006Asc()
752,1.554934827795079e-05,ZhaoEtAl2006Asc()
753,1.1849831942201105e-05,ZhaoEtAl2006Asc()
754,9.030508195480194e-06,ZhaoEtAl2006Asc()
755,6.881960745637821e-06,ZhaoEtAl2006Asc()
756,5.244597832069503e-06,ZhaoEtAl2006Asc()
757,5.244597832069503e-06,ZhaoEtAl2006Asc()
758,5.244597832069503e-06,ZhaoEtAl2006Asc()
759,5.244597832069503e-06,ZhaoEtAl2006Asc()
760,5.244597832069503e-06,ZhaoEtAl2006Asc()
761,5.244597832069503e-06,ZhaoEtAl2006Asc()
762,5.244597832069503e-06,ZhaoEtAl2006Asc()
763,5.244597832069503e-06,ZhaoEtAl2006Asc()
764,5.244597832069503e-06,ZhaoEtAl2006Asc()
765,5.244597832069503e-06,ZhaoEtAl2006Asc()
766,5.244597832069503e-06,ZhaoEtAl2006Asc()
767,5.244597832069503e-06,ZhaoEtAl2006Asc()
768,1.6308224769415937e-05,ZhaoEtAl2006Asc()
769,1.3204035658951258e-05,ZhaoEtAl2006Asc()
770,1.069071343741985e-05,ZhaoEtAl2006Asc()
771,1.6308224769415937e-05,ZhaoEtAl2006Asc()
772,1.3204035658951258e-05,ZhaoEtAl2006Asc()
773,1.069071343741985e-05,ZhaoEtAl2006Asc()
774,1.6308224769415937e-05,ZhaoEtAl2006Asc()
775,1.3204035658951258e-05,ZhaoEtAl2006Asc()
776,1.069071343741985e-05,ZhaoEtAl2006Asc()
777,1.6308224769415937e-05,ZhaoEtAl2006Asc()
778,1.3204035658951258e-05,ZhaoEtAl2006Asc()
779,1.069071343741985e-05,ZhaoEtAl2006Asc()
780,1.6308224769415937e-05,ZhaoEtAl2006Asc()
781,1.3204035658951258e-05,ZhaoEtAl2006Asc()
782,1.069071343741985e-05,ZhaoEtAl2006Asc()
783,4.687126648366292e-05,ZhaoEtAl2006Asc()
784,3.794955507304207e-05,ZhaoEtAl2006Asc()
785,3.0726046857382005e-05,ZhaoEtAl2006Asc()
786,2.4877497342588383e-05,ZhaoEtAl2006Asc()
787,2.0142190009119544e-05,ZhaoEtAl2006Asc()
788,1.6308224769415937e-05,ZhaoEtAl2006Asc()
789,1.3204035658951258e-05,ZhaoEtAl2006Asc()
790,1.069071343741985e-05,ZhaoEtAl2006Asc()
791,4.687126648366292e-05,ZhaoEtAl2006Asc()
792,3.794955507304207e-05,ZhaoEtAl2006Asc()
793,3.0726046857382005e-05,ZhaoEtAl2006Asc()
794,2.4877497342588383e-05,ZhaoEtAl2006Asc()
795,2.0142190009119544e-05,ZhaoEtAl2006Asc()
796,1.6308224769415937e-05,ZhaoEtAl2006Asc()
797,1.3204035658951258e-05,ZhaoEtAl2006Asc()
798,1.069071343741985e-05,ZhaoEtAl2006Asc()
799,1.6308224769415937e-05,ZhaoEtAl2006Asc()
800,1.3204035658951258e-05,ZhaoEtAl2006Asc()
801,1.069071343741985e-05,ZhaoEtAl2006Asc()
802,1.6308224769415937e-05,ZhaoEtAl2006Asc()
803,1.3204035658951258e-05,ZhaoEtAl2006Asc()
804,1.069071343741985e-05,ZhaoEtAl2006Asc()
805,1.6308224769415937e-05,ZhaoEtAl2006Asc()
806,1.3204035658951258e-05,ZhaoEtAl2006Asc()
807,1.069071343741985e-05,ZhaoEtAl2006Asc()
808,4.687126648366292e-05,ZhaoEtAl2006Asc()
809,3.794955507304207e-05,ZhaoEtAl2006Asc()
810,3.0726046857382005e-05,ZhaoEtAl2006Asc()
811,2.4877497342588383e-05,ZhaoEtAl2006Asc()
812,2.0142190009119544e-05,ZhaoEtAl2006Asc()
813,1.6308224769415937e-05,ZhaoEtAl2006Asc()
814,1.3204035658951258e-05,ZhaoEtAl2006Asc()
815,1.069071343741985e-05,ZhaoEtAl2006Asc()
816,4.687126648366292e-05,ZhaoEtAl2006Asc()
817,3.794955507304207e-05,ZhaoEtAl2006Asc()
818,3.0726046857382005e-05,ZhaoEtAl2006Asc()
819,2.4877497342588383e-05,ZhaoEtAl2006Asc()
820,2.0142190009119544e-05,ZhaoEtAl2006Asc()
821,1.6308224769415937e-05,ZhaoEtAl2006Asc()
822,1.3204035658951258e-05,ZhaoEtAl2006Asc()
823,1.069071343741985e-05,ZhaoEtAl2006Asc()
824,1.6308224769415937e-05,ZhaoEtAl2006Asc()
825,1.3204035658951258e-05,ZhaoEtAl2006Asc()
826,1.069071343741985e-05,ZhaoEtAl2006Asc()
827,1.6308224769415937e-05,ZhaoEtAl2006Asc()
828,1.3204035658951258e-05,ZhaoEtAl2006Asc()
829,1.069071343741985e-05,ZhaoEtAl2006Asc()
830,1.6308224769415937e-05,ZhaoEtAl2006Asc()
831,1.3204035658951258e-05,ZhaoEtAl2006Asc()
832,1.069071343741985e-05,ZhaoEtAl2006Asc()
833,4.687126648366292e-05,ZhaoEtAl2006Asc()
834,3.794955507304207e-05,ZhaoEtAl2006Asc()
835,3.0726046857382005e-05,ZhaoEtAl2006Asc()
836,2.4877497342588383e-05,ZhaoEtAl2006Asc()
837,2.0142190009119544e-05,ZhaoEtAl2006Asc()
838,1.6308224769415937e-05,ZhaoEtAl2006Asc()
839,1.3204035658951258e-05,ZhaoEtAl2006Asc()
840,1.069071343741985e-05,ZhaoEtAl2006Asc()
841,1.6308224769415937e-05,ZhaoEtAl2006Asc()
842,1.3204035658951258e-05,ZhaoEtAl2006Asc()
843,1.069071343741985e-05,ZhaoEtAl2006Asc()
844,1.6308224769415937e-05,ZhaoEtAl2006Asc()
845,1.3204035658951258e-05,ZhaoEtAl2006Asc()
846,1.069071343741985e-05,ZhaoEtAl2006Asc()
847,1.6308224769415937e-05,ZhaoEtAl2006Asc()
848,1.3204035658951258e-05,ZhaoEtAl2006Asc()
849,1.069071343741985e-05,ZhaoEtAl2006Asc()
850,1.6308224769415937e-05,ZhaoEtAl2006Asc()
851,1.3204035658951258e-05,ZhaoEtAl2006Asc()
852,1.069071343741985e-05,ZhaoEtAl2006Asc()
853,1.6308224769415937e-05,ZhaoEtAl2006Asc()
854,1.3204035658951258e-05,ZhaoEtAl2006Asc()
855,1.069071343741985e-05,ZhaoEtAl2006Asc()
856,1.6308224769415937e-05,ZhaoEtAl2006Asc()
857,1.3204035658951258e-05,ZhaoEtAl2006Asc()
858,1.069071343741985e-05,ZhaoEtAl2006Asc()
859,1.6308224769415937e-05,ZhaoEtAl2006Asc()
860,1.3204035658951258e-05,ZhaoEtAl2006Asc()
861,1.069071343741985e-05,ZhaoEtAl2006Asc()
862,1.6308224769415937e-05,ZhaoEtAl2006Asc()
863,1.3204035658951258e-05,ZhaoEtAl2006Asc()
864,1.069071343741985e-05,ZhaoEtAl2006Asc()
